,City,State,City_State,Latitude,Longitude
2835, Edinboro,PA," Edinboro, PA",41.8742225,-80.1317236
2836, Crawfordville,FL," Crawfordville, FL",30.1944839,-84.3711207
2837, Middleburg,FL," Middleburg, FL",30.0688512,-81.8603778
2838, Miami Gardens,FL," Miami Gardens, FL",25.9420377,-80.2456045
2839, Deltona,FL," Deltona, FL",28.9005446,-81.2636738
2840, Glendale,AZ," Glendale, AZ",33.5386523,-112.1859866
2841, Alameda,NM," Alameda, NM",35.1867101,-106.6180813
2842, Glendale,AZ," Glendale, AZ",33.5386523,-112.1859866
2843, Harker Heights,TX," Harker Heights, TX",31.0835102,-97.6597376
2844, Palmhurst,TX," Palmhurst, TX",26.2584053,-98.3180711
2845, Sheboygan,WI," Sheboygan, WI",43.7508284,-87.71453
2846, Pewaukee,WI," Pewaukee, WI",43.0542058,-88.2169027
2847, Potsdam,NY," Potsdam, NY",44.6697805,-74.9813084
2848, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
2849, Greenville,MI," Greenville, MI",43.1775314,-85.2527987
2850, Pine Bluff,AR," Pine Bluff, AR",34.2284312,-92.0031955
2851, Chesapeake,VA," Chesapeake, VA",36.7682088,-76.2874927
2852, Centennial,CO," Centennial, CO",39.5807452,-104.8771726
2853, Fulton,NY," Fulton, NY",43.3228462,-76.4171585
2854, Woodhaven,MI," Woodhaven, MI",42.1389839,-83.2417994
2855, Rio Grande,NJ," Rio Grande, NJ",39.0145573,-74.8815594
2856, Vineland,NJ," Vineland, NJ",46.3971052,-117.0540468
2857, Tulsa,OK," Tulsa, OK",36.1539816,-95.992775
2858, Amelia,OH," Amelia, OH",39.0283966,-84.2177136
2859, Dallas,TX," Dallas, TX",32.7766642,-96.7969879
2860, Winchester,VA," Winchester, VA",39.1856597,-78.1633341
2861, Lake Park,FL," Lake Park, FL",26.8003398,-80.0664305
2862, Port Charlotte,FL," Port Charlotte, FL",26.9761707,-82.0906448
2863, Winter Haven,FL," Winter Haven, FL",28.0222435,-81.7328567
2864, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
2865, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
2866, Stockton,CA," Stockton, CA",37.9577016,-121.2907796
2867, Spartanburg,SC," Spartanburg, SC",34.9495672,-81.9320482
2868, Henderson,NV," Henderson, NV",36.0395247,-114.9817213
2869, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
2870, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
2871, Tucson,AZ," Tucson, AZ",32.2226066,-110.9747108
2872, Chandler,AZ," Chandler, AZ",33.3061605,-111.8412502
2873, Fort Mill,SC," Fort Mill, SC",35.0073697,-80.9450759
2874, Oak Grove,KY," Oak Grove, KY",36.6650471,-87.4427878
2875, Owensboro,KY," Owensboro, KY",37.7719074,-87.1111676
2876, Saint Paul,MN," Saint Paul, MN",44.9537029,-93.0899578
2877, Centerville,UT," Centerville, UT",40.9180005,-111.8721601
2878, North Charleston,SC," North Charleston, SC",32.8546197,-79.9748103
2879, Largo,FL," Largo, FL",27.9094665,-82.7873244
2880, Palmetto,FL," Palmetto, FL",27.5214269,-82.5723193
2881, Tucson,AZ," Tucson, AZ",32.2226066,-110.9747108
2882, Pasco,WA," Pasco, WA",46.2305049,-119.0922316
2883, Oro Valley,AZ," Oro Valley, AZ",32.3909071,-110.966488
2884, Sweetwater,TX," Sweetwater, TX",32.4709519,-100.4059384
2885, Hereford,TX," Hereford, TX",34.8150622,-102.3977036
2886, Amarillo,TX," Amarillo, TX",35.2219971,-101.8312969
2887, Albuquerque,NM," Albuquerque, NM",35.0843859,-106.650422
2888, Pueblo West,CO," Pueblo West, CO",38.3500016,-104.7227546
2889, Springville,AL," Springville, AL",33.7750997,-86.4716512
2890, Snellville,GA," Snellville, GA",33.857328,-84.0199108
2891, Woodlands,TX," Woodlands, TX",30.1658207,-95.4612625
2892, Lawrenceville,GA," Lawrenceville, GA",33.9562149,-83.9879625
2893, Bedford,TX," Bedford, TX",32.844017,-97.1430671
2894, Schertz,TX," Schertz, TX",29.5521737,-98.269734
2895, Atlantic,IA," Atlantic, IA",41.4036007,-95.0138776
2896, Grand Island,NE," Grand Island, NE",40.9263957,-98.3420118
2897, Malone,NY," Malone, NY",44.8486596,-74.2948983
2898, Miami Gardens,FL," Miami Gardens, FL",25.9420377,-80.2456045
2899, Stockbridge,GA," Stockbridge, GA",33.5442781,-84.2338093
2900, North Port,FL," North Port, FL",27.044224,-82.2359254
2901, Dallas,GA," Dallas, GA",33.9244531,-84.8413056
2902, Logan,OH," Logan, OH",39.5400672,-82.4070986
2903, Carson City,NV," Carson City, NV",39.1637984,-119.7674034
2904, Buckeye,AZ," Buckeye, AZ",33.3703197,-112.5837766
2905, Leicester,MA," Leicester, MA",42.245926,-71.9086843
2906, Oswego,IL," Oswego, IL",41.6828074,-88.3514596
2907, Fayetteville,NC," Fayetteville, NC",35.0526641,-78.8783585
2908, Elizabethville,PA," Elizabethville, PA",40.5489742,-76.811915
2909, Roseville,MN," Roseville, MN",45.0060767,-93.1566107
2910, Palm Harbor,FL," Palm Harbor, FL",28.0780718,-82.7637127
2911, Wesley Chapel,FL," Wesley Chapel, FL",28.182893,-82.3641751
2912, Fort Worth,TX," Fort Worth, TX",32.7554883,-97.3307658
2913, Tarpon Springs,FL," Tarpon Springs, FL",28.1461248,-82.7567679
2914, Naples,FL," Naples, FL",26.1420358,-81.7948103
2915, Westbury,NY," Westbury, NY",40.7556561,-73.5876273
2916, Woodbury,NJ," Woodbury, NJ",39.8381691,-75.1526774
2917, Birmingham,AL," Birmingham, AL",33.5185892,-86.8103567
2918, Santa Fe,NM," Santa Fe, NM",35.6869752,-105.937799
2919, Artesia,NM," Artesia, NM",32.8423345,-104.4032962
2920, Farmington,NM," Farmington, NM",36.7280583,-108.2186856
2921, Warren,PA," Warren, PA",41.8143331,-79.2902133
2922, Houston,TX," Houston, TX",29.7604267,-95.3698028
2923, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
2924, Hudson Oaks,TX," Hudson Oaks, TX",32.7570729,-97.7066952
2925, Red Oak,TX," Red Oak, TX",32.5332101,-96.8153
2926, Desoto,TX," Desoto, TX",32.5896998,-96.8570738
2927, Woodstock,IL," Woodstock, IL",42.3147436,-88.4487021
2928, Greenwood,IN," Greenwood, IN",39.6136578,-86.1066526
2929, South Bend,IN," South Bend, IN",41.6763545,-86.2519898
2930, Fayetteville,NC," Fayetteville, NC",35.0526641,-78.8783585
2931, Navarre,FL," Navarre, FL",30.4109342,-86.9123217
2932, White Plains,NY," White Plains, NY",41.0339862,-73.7629097
2933, Murrells Inlet,SC," Murrells Inlet, SC",33.5510021,-79.0414261
2934, Riverdale,NJ," Riverdale, NJ",40.9939865,-74.3034823
2935, Holland,OH," Holland, OH",41.621718,-83.711604
2936, Whitehall,OH," Whitehall, OH",39.9667308,-82.8854559
2937, Killeen,TX," Killeen, TX",31.1171194,-97.7277959
2938, Killeen,TX," Killeen, TX",31.1171194,-97.7277959
2939, College Park,GA," College Park, GA",33.6534427,-84.4493725
2940, Houston,TX," Houston, TX",29.7604267,-95.3698028
2941, Perry,UT," Perry, UT",41.4649365,-112.0324456
2942, Hope Mills,NC," Hope Mills, NC",34.9704419,-78.9453056
2943, Richmond,CA," Richmond, CA",37.9357576,-122.3477486
2944, Peoria,IL," Peoria, IL",40.6936488,-89.5889864
2945, Bloomington,IL," Bloomington, IL",40.4842027,-88.9936873
2946, Peachtree City,GA," Peachtree City, GA",33.3968557,-84.5963432
2947, Suwanee,GA," Suwanee, GA",34.0514898,-84.0712997
2948, Glendale,AZ," Glendale, AZ",33.5386523,-112.1859866
2949, Chino,CA," Chino, CA",34.0122346,-117.688944
2950, Brandon,FL," Brandon, FL",27.937801,-82.2859247
2951, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
2952, Bradenton,FL," Bradenton, FL",27.4989278,-82.5748194
2953, Norristown,PA," Norristown, PA",40.121497,-75.3399048
2954, Canton,MI," Canton, MI",42.3086444,-83.482116
2955, Kennesaw,GA," Kennesaw, GA",34.0234337,-84.6154897
2956, Honolulu,HI," Honolulu, HI",21.3069444,-157.8583333
2957, Long Beach,CA," Long Beach, CA",33.7700504,-118.1937395
2958, Charlotte,NC," Charlotte, NC",35.2270869,-80.8431267
2959, Rogers,AR," Rogers, AR",36.3320196,-94.1185366
2960, Houma,LA," Houma, LA",29.5957696,-90.7195348
2961, Plano,TX," Plano, TX",33.0198431,-96.6988856
2962, Lebanon,VA," Lebanon, VA",36.900942,-82.0801309
2963, Pensacola,FL," Pensacola, FL",30.421309,-87.2169149
2964, Baltimore,MD," Baltimore, MD",39.2903848,-76.6121893
2965, Blairsville,GA," Blairsville, GA",34.8761989,-83.9582412
2966, Athens,OH," Athens, OH",39.3292396,-82.1012554
2967, Burlington,WI," Burlington, WI",42.6780726,-88.2762026
2968, Baltimore,MD," Baltimore, MD",39.2903848,-76.6121893
2969, Hanover,MD," Hanover, MD",39.1955042,-76.7228227
2970, Wichita,KS," Wichita, KS",37.6871761,-97.330053
2971, Martinez,CA," Martinez, CA",38.0193657,-122.1341321
2972, Clarksville,TN," Clarksville, TN",36.5297706,-87.3594528
2973, San Marcos,CA," San Marcos, CA",33.1433723,-117.1661449
2974, Plymouth,WI," Plymouth, WI",43.7486054,-87.9770379
2975, Blaine,MN," Blaine, MN",45.1607987,-93.2349489
2976, Jefferson,WI," Jefferson, WI",43.0055594,-88.8073273
2977, Houston,TX," Houston, TX",29.7604267,-95.3698028
2978, Elverson,PA," Elverson, PA",40.156764,-75.8327088
2979, Hamilton,OH," Hamilton, OH",39.3995008,-84.5613355
2980, Wyoming,MI," Wyoming, MI",42.9133602,-85.7053085
2981, Dallas,TX," Dallas, TX",32.7766642,-96.7969879
2982, Tulsa,OK," Tulsa, OK",36.1539816,-95.992775
2983, Hickory,NC," Hickory, NC",35.7344538,-81.3444573
2984, Wisconsin Dells,WI," Wisconsin Dells, WI",43.6274794,-89.7709579
2985, Cypress,TX," Cypress, TX",29.9716905,-95.6937856
2986, Broken Arrow,OK," Broken Arrow, OK",36.060949,-95.7974526
2987, Pearland,TX," Pearland, TX",29.5635666,-95.2860474
2988, Houston,TX," Houston, TX",29.7604267,-95.3698028
2989, Hayden,ID," Hayden, ID",47.7660161,-116.7865815
2990, Albuquerque,NM," Albuquerque, NM",35.0843859,-106.650422
2991, Bradford,PA," Bradford, PA",41.9564953,-78.649163
2992, Chula Vista,CA," Chula Vista, CA",32.6400541,-117.0841955
2993, Linden,NJ," Linden, NJ",40.6220478,-74.2445902
2994, Rio Rancho,NM," Rio Rancho, NM",35.2327544,-106.6630437
2995, Laredo,TX," Laredo, TX",27.5035613,-99.5075519
2996, Sherman,TX," Sherman, TX",33.6356618,-96.6088805
2997, Post Falls,ID," Post Falls, ID",47.7179578,-116.9515856
2998, Secaucus,NJ," Secaucus, NJ",40.7895453,-74.0565298
2999, Santa Clarita,CA," Santa Clarita, CA",34.3916641,-118.542586
3000, Baldwin Park,CA," Baldwin Park, CA",34.0852868,-117.9608978
3001, El Cajon,CA," El Cajon, CA",32.7947731,-116.9625269
3002, Puyallup,WA," Puyallup, WA",47.1853785,-122.2928974
3003, Brooksville,FL," Brooksville, FL",28.5552719,-82.3878709
3004, Port St Lucie,FL," Port St Lucie, FL",27.2730492,-80.3582261
3005, Wiggins,MS," Wiggins, MS",30.858244,-89.1353283
3006, Indianapolis,IN," Indianapolis, IN",39.768403,-86.158068
3007, Lacey,WA," Lacey, WA",47.0342629,-122.8231915
3008, Hillsboro,OH," Hillsboro, OH",39.2022866,-83.611587
3009, Denver,CO," Denver, CO",39.7392358,-104.990251
3010, Red Wing,MN," Red Wing, MN",44.5660691,-92.5369563
3011, Lakewood,WA," Lakewood, WA",47.1717649,-122.518458
3012, Melbourne,FL," Melbourne, FL",28.0836269,-80.6081089
3013, Methuen,MA," Methuen, MA",42.7262016,-71.1908924
3014, Houston,TX," Houston, TX",29.7604267,-95.3698028
3015, Danbury,CT," Danbury, CT",41.394817,-73.4540111
3016, Kennett Square,PA," Kennett Square, PA",39.8467767,-75.7116032
3017, Hamden,CT," Hamden, CT",41.3838782,-72.9026064
3018, Guilford,CT," Guilford, CT",41.288906,-72.674364
3019, Waterbury,CT," Waterbury, CT",41.5581525,-73.0514965
3020, New Milford,CT," New Milford, CT",41.5770433,-73.4085463
3021, Keene,NH," Keene, NH",42.933692,-72.2781409
3022, Ontario,CA," Ontario, CA",34.0633443,-117.6508876
3023, Thomasville,NC," Thomasville, NC",35.8826369,-80.0819879
3024, Fall River,MA," Fall River, MA",41.7014912,-71.1550451
3025, Teaticket,MA," Teaticket, MA",41.5645534,-70.5958628
3026, Saddle Brook,NJ," Saddle Brook, NJ",40.9040085,-74.1007318
3027, Bethlehem,PA," Bethlehem, PA",40.6259316,-75.3704579
3028, Norwalk,CT," Norwalk, CT",41.117744,-73.4081575
3029, Willow Grove,PA," Willow Grove, PA",40.1439985,-75.1157286
3030, Denver,CO," Denver, CO",39.7392358,-104.990251
3031, Norristown,PA," Norristown, PA",40.121497,-75.3399048
3032, Hidalgo,TX," Hidalgo, TX",26.1003547,-98.2630684
3033, Evans,GA," Evans, GA",33.5337464,-82.1306747
3034, Austin,TX," Austin, TX",30.267153,-97.7430608
3035, Middletown,OH," Middletown, OH",39.5150576,-84.3982763
3036, Shakopee,MN," Shakopee, MN",44.7973962,-93.5272861
3037, Manassas,VA," Manassas, VA",38.7509488,-77.4752667
3038, Pearland,TX," Pearland, TX",29.5635666,-95.2860474
3039, Allen,TX," Allen, TX",33.1031744,-96.6705503
3040, Albany,NY," Albany, NY",42.6525793,-73.7562317
3041, Kingwood,TX," Kingwood, TX",30.0575359,-95.1902986
3042, Newark,OH," Newark, OH",40.0581205,-82.4012642
3043, Zanesville,OH," Zanesville, OH",39.9403453,-82.0131924
3044, Glenmont,NY," Glenmont, NY",42.6052,-73.7698945
3045, Colorado Springs,CO," Colorado Springs, CO",38.8338816,-104.8213634
3046, Spring,TX," Spring, TX",30.0799405,-95.4171601
3047, Dumfries,VA," Dumfries, VA",38.5676202,-77.3280382
3048, Rocklin,CA," Rocklin, CA",38.7907339,-121.2357828
3049, Salt Lake City,UT," Salt Lake City, UT",40.7607793,-111.8910474
3050, Montgomery,TX," Montgomery, TX",30.3882613,-95.6963355
3051, Sioux City,IA," Sioux City, IA",42.4963416,-96.4049408
3052, Epping,NH," Epping, NH",43.0534843,-71.0735476
3053, Houston,TX," Houston, TX",29.7604267,-95.3698028
3054, Pantego,TX," Pantego, TX",32.7142988,-97.1564001
3055, Los Lunas,NM," Los Lunas, NM",34.806166,-106.7333599
3056, Belvidere,IL," Belvidere, IL",42.2639098,-88.8442674
3057, Cedar Knolls,NJ," Cedar Knolls, NJ",40.821763,-74.4500053
3058, Bartlett,TN," Bartlett, TN",35.2045328,-89.8739753
3059, Fayetteville,NC," Fayetteville, NC",35.0526641,-78.8783585
3060, Crestwood,IL," Crestwood, IL",41.6611444,-87.7525511
3061, Springfield,IL," Springfield, IL",39.7817213,-89.6501481
3062, Goodyear,AZ," Goodyear, AZ",33.4353394,-112.3576567
3063, Forest,VA," Forest, VA",37.3637534,-79.289749
3064, Lynchburg,VA," Lynchburg, VA",37.4137536,-79.1422464
3065, Rockwall,TX," Rockwall, TX",32.9312336,-96.4597089
3066, Albion,NY," Albion, NY",43.2464477,-78.1936319
3067, Debary,FL," Debary, FL",28.8713443,-81.3289397
3068, Horn Lake,MS," Horn Lake, MS",34.9553719,-90.0348139
3069, Louisville,KY," Louisville, KY",38.2526647,-85.7584557
3070, Ellenwood,GA," Ellenwood, GA",33.609725,-84.2873662
3071, Burlington,NC," Burlington, NC",36.0956918,-79.4377991
3072, Marietta,GA," Marietta, GA",33.952602,-84.5499327
3073, Oklahoma City,OK," Oklahoma City, OK",35.4675602,-97.5164276
3074, Roanoke,VA," Roanoke, VA",37.2709704,-79.9414266
3075, Amite,LA," Amite, LA",30.7265747,-90.5089815
3076, Orlando,FL," Orlando, FL",28.5383355,-81.3792365
3077, Roanoke,VA," Roanoke, VA",37.2709704,-79.9414266
3078, Chamblee,GA," Chamblee, GA",33.8920468,-84.2988126
3079, Roanoke,VA," Roanoke, VA",37.2709704,-79.9414266
3080, Riverton,UT," Riverton, UT",40.521893,-111.9391023
3081, Chattanooga,TN," Chattanooga, TN",35.0456297,-85.3096801
3082, Elwood,IL," Elwood, IL",41.4039201,-88.1117242
3083, Winston Salem,NC," Winston Salem, NC",36.0998596,-80.244216
3084, Oakwood,GA," Oakwood, GA",34.227602,-83.8843455
3085, Simpsonville,SC," Simpsonville, SC",34.7370639,-82.2542834
3086, West Valley City,UT," West Valley City, UT",40.6916132,-112.0010501
3087, Sandusky,MI," Sandusky, MI",43.4202989,-82.8296572
3088, Port Orange,FL," Port Orange, FL",29.1383165,-80.9956105
3089, Marion,IA," Marion, IA",42.033279,-91.5968958
3090, Lauderdale Lakes,FL," Lauderdale Lakes, FL",26.1664736,-80.2083806
3091, Madison,OH," Madison, OH",41.7711633,-81.049819
3092, Crowley,TX," Crowley, TX",32.5790251,-97.3625172
3093, Fort Oglethorpe,GA," Fort Oglethorpe, GA",34.9489645,-85.2569
3094, Tamaqua,PA," Tamaqua, PA",40.7973112,-75.9693707
3095, Waynesboro,PA," Waynesboro, PA",39.755927,-77.5777692
3096, Yukon,OK," Yukon, OK",35.5067215,-97.7625441
3097, Florence,SC," Florence, SC",34.1954331,-79.7625625
3098, Dulles,VA," Dulles, VA",38.9624899,-77.4380485
3099, Medford,WI," Medford, WI",45.1385798,-90.3401404
3100, Midland,TX," Midland, TX",31.9973456,-102.0779146
3101, Laredo,TX," Laredo, TX",27.5035613,-99.5075519
3102, Goose Creek,SC," Goose Creek, SC",32.9810059,-80.0325867
3103, Houston,TX," Houston, TX",29.7604267,-95.3698028
3104, Bismarck,ND," Bismarck, ND",46.8083268,-100.7837392
3105, West Sacramento,CA," West Sacramento, CA",38.5804609,-121.530234
3106, Ventura,CA," Ventura, CA",34.2804923,-119.2945199
3107, Rogers,AR," Rogers, AR",36.3320196,-94.1185366
3108, Burleson,TX," Burleson, TX",32.5420821,-97.3208492
3109, Cincinnati,OH," Cincinnati, OH",39.1031182,-84.5120196
3110, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
3111, Chattanooga,TN," Chattanooga, TN",35.0456297,-85.3096801
3112, Greensboro,NC," Greensboro, NC",36.0726354,-79.7919754
3113, Chesapeake,VA," Chesapeake, VA",36.7682088,-76.2874927
3114, Monticello,MN," Monticello, MN",45.3055201,-93.7941378
3115, Springfield,OH," Springfield, OH",39.9242266,-83.8088171
3116, Indian Trail,NC," Indian Trail, NC",35.0768141,-80.6692352
3117, Santa Isabel,PR," Santa Isabel, PR",18.0046774,-66.3897939
3118, Kenner,LA," Kenner, LA",29.9940924,-90.2417434
3119, Jacksonville,FL," Jacksonville, FL",30.3321838,-81.655651
3120, Fayetteville,NC," Fayetteville, NC",35.0526641,-78.8783585
3121, Chattanooga,TN," Chattanooga, TN",35.0456297,-85.3096801
3122, Yelm,WA," Yelm, WA",46.9420431,-122.6059582
3123, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
3124, Atlanta,GA," Atlanta, GA",33.7489954,-84.3879824
3125, Decatur,GA," Decatur, GA",33.7748275,-84.2963123
3126, Ladson,SC," Ladson, SC",32.9857275,-80.1098123
3127, Citrus Heights,CA," Citrus Heights, CA",38.7071247,-121.2810611
3128, Manati,PR," Manati, PR",18.433005,-66.4758583
3129, Nashville,TN," Nashville, TN",36.1626638,-86.7816016
3130, Arbutus,MD," Arbutus, MD",39.2545512,-76.6999702
3131, Kent,OH," Kent, OH",41.1536674,-81.3578859
3132, Orangeburg,SC," Orangeburg, SC",33.4918203,-80.8556476
3133, Grand Blanc,MI," Grand Blanc, MI",42.9275277,-83.6299518
3134, Alexandria,LA," Alexandria, LA",31.3112936,-92.4451371
3135, Niles,IL," Niles, IL",42.0189191,-87.8028402
3136, North Las Vegas,NV," North Las Vegas, NV",36.1988592,-115.1175013
3137, Bernalillo,NM," Bernalillo, NM",35.30004,-106.5511369
3138, Prescott Valley,AZ," Prescott Valley, AZ",34.6100243,-112.315721
3139, Tega Cay,SC," Tega Cay, SC",35.024312,-81.0278546
3140, Rio Rancho,NM," Rio Rancho, NM",35.2327544,-106.6630437
3141, Vermillion,SD," Vermillion, SD",42.7794417,-96.9292104
3142, Nampa,ID," Nampa, ID",43.5788175,-116.55978
3143, Woodland,WA," Woodland, WA",45.9045591,-122.7439912
3144, Atlanta,GA," Atlanta, GA",33.7489954,-84.3879824
3145, Aurora,CO," Aurora, CO",39.7294319,-104.8319195
3146, West Monroe,LA," West Monroe, LA",32.5184775,-92.1476353
3147, Shreveport,LA," Shreveport, LA",32.5251516,-93.7501789
3148, Muncie,IN," Muncie, IN",40.1933767,-85.3863599
3149, Acworth,GA," Acworth, GA",34.0659329,-84.6768796
3150, Pineville,LA," Pineville, LA",31.3224044,-92.4343035
3151, Cincinnati,OH," Cincinnati, OH",39.1031182,-84.5120196
3152, Warner Robins,GA," Warner Robins, GA",32.6130007,-83.624201
3153, San Tan Valley,AZ," San Tan Valley, AZ",33.177294,-111.5468301
3154, Chelan,WA," Chelan, WA",47.8408323,-120.0168079
3155, Mount Olive,NC," Mount Olive, NC",35.1965531,-78.0663788
3156, Arlington,WA," Arlington, WA",48.1987118,-122.1251418
3157, Crookston,MN," Crookston, MN",47.7745617,-96.6093911
3158, Suisun City,CA," Suisun City, CA",38.2382474,-122.040244
3159, Thief River Falls,MN," Thief River Falls, MN",48.1191353,-96.1811473
3160, West Des Moines,IA," West Des Moines, IA",41.5772115,-93.711332
3161, El Paso,TX," El Paso, TX",31.7618778,-106.4850217
3162, Locust Grove,OK," Locust Grove, OK",36.2000936,-95.1677401
3163, Sparks,NV," Sparks, NV",39.5349112,-119.7526886
3164, Piqua,OH," Piqua, OH",40.1447732,-84.2424449
3165, Natrona Heights,PA," Natrona Heights, PA",40.623038,-79.7298446
3166, Stuart,VA," Stuart, VA",36.6363992,-80.2693963
3167, Phoenix,AZ," Phoenix, AZ",33.4483771,-112.0740373
3168, Jonesville,VA," Jonesville, VA",36.6889777,-83.1110047
3169, Fort Worth,TX," Fort Worth, TX",32.7554883,-97.3307658
3170, Williamstown,NJ," Williamstown, NJ",39.6862263,-74.995168
3171, Lindale,TX," Lindale, TX",32.5156971,-95.4093998
3172, Atlanta,GA," Atlanta, GA",33.7489954,-84.3879824
3173, Frisco,TX," Frisco, TX",33.1506744,-96.8236116
3174, Monroe,LA," Monroe, LA",32.5093109,-92.1193012
3175, Indianapolis,IN," Indianapolis, IN",39.768403,-86.158068
3176, Casper,WY," Casper, WY",42.8500769,-106.3251749
3177, Orlando,FL," Orlando, FL",28.5383355,-81.3792365
3178, Fallston,MD," Fallston, MD",39.5145515,-76.4110732
3179, Dayton,OH," Dayton, OH",39.7589478,-84.1916069
3180, Buford,GA," Buford, GA",34.1206564,-84.0043513
3181, Franklin,OH," Franklin, OH",39.5589474,-84.3041074
3182, Pensacola,FL," Pensacola, FL",30.421309,-87.2169149
3183, Lockport,IL," Lockport, IL",41.5894752,-88.057837
3184, Las Vegas,NV," Las Vegas, NV",36.1699412,-115.1398296
